2024-04-02 16:37:48,832 [main] INFO   org.testng.internal.Utils - [TestNG] Time taken by org.testng.reporters.JUnitReportReporter@20a967fe: 7 ms
2024-04-02 16:37:48,832 [main] INFO   org.testng.internal.Utils - [TestNG] Time taken by org.testng.internal.ExitCodeListener@405b6d75: 0 ms
2024-04-02 16:38:26,527 [main] DEBUG  org.testng.TestNG - suiteXmlPath: "C:\Users\BBDNET~1\AppData\Local\Temp\testng-eclipse--1888219191\testng-customsuite.xml"
2024-04-02 16:38:26,833 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 1 ms.
2024-04-02 16:38:26,836 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 1 ms.
2024-04-02 16:38:26,837 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:38:26,837 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:38:26,837 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:38:26,837 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:38:26,837 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:38:26,837 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:38:26,837 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:38:26,837 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:38:26,837 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:38:26,838 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:38:26,838 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:38:26,838 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:38:26,838 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:38:26,838 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:38:26,840 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:38:26,840 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:38:26,840 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:38:26,840 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:38:26,841 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:38:26,841 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:38:26,841 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:38:26,841 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:38:26,845 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 3 ms.
2024-04-02 16:38:26,845 [main] TRACE  org.testng.internal.Graph - [Graph] ADDING NODE ParameterisewithMultipleDataSet.addBook(java.lang.String,java.lang.String)[pri:0, instance:ParameterisewithMultipleDataSet@106cc338] -719974817
2024-04-02 16:38:26,846 [main] TRACE  org.testng.internal.Graph - [Graph] ================ SORTING
2024-04-02 16:38:26,848 [main] TRACE  org.testng.internal.Graph - [Graph] =============== DONE SORTING
2024-04-02 16:38:26,848 [main] TRACE  org.testng.internal.Graph - [Graph] ====== SORTED NODES
2024-04-02 16:38:26,848 [main] TRACE  org.testng.internal.Graph - [Graph] ====== END SORTED NODES
2024-04-02 16:38:26,848 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 3 ms.
2024-04-02 16:38:26,849 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:38:26,849 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:38:26,849 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:38:26,849 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:38:26,854 [main] INFO   org.testng.internal.Utils - [TestNG] Running:
  C:\Users\bbdnet10211\AppData\Local\Temp\testng-eclipse--1888219191\testng-customsuite.xml

2024-04-02 16:38:26,877 [main] INFO   org.testng.internal.Utils - [Utils] DynamicGraphHelper.createDynamicGraph() took 3 ms.
2024-04-02 16:38:28,866 [main] INFO   org.testng.internal.Utils - [TestNG] Time taken by org.testng.reporters.jq.Main@10272bbb: 41 ms
2024-04-02 16:38:28,867 [main] TRACE  org.testng.internal.Graph - [Graph] ADDING NODE ParameterisewithMultipleDataSet.addBook(java.lang.String,java.lang.String)[pri:0, instance:ParameterisewithMultipleDataSet@106cc338] -719974817
2024-04-02 16:38:28,867 [main] TRACE  org.testng.internal.Graph - [Graph] ================ SORTING
2024-04-02 16:38:28,867 [main] TRACE  org.testng.internal.Graph - [Graph] =============== DONE SORTING
2024-04-02 16:38:28,867 [main] TRACE  org.testng.internal.Graph - [Graph] ====== SORTED NODES
2024-04-02 16:38:28,867 [main] TRACE  org.testng.internal.Graph - [Graph] ====== END SORTED NODES
2024-04-02 16:38:28,877 [main] INFO   org.testng.internal.Utils - [TestNG] Time taken by org.testng.reporters.FailedReporter@796f632b: 11 ms
2024-04-02 16:38:28,882 [main] INFO   org.testng.internal.Utils - [TestNG] Time taken by org.testng.reporters.XMLReporter@6cd15072: 5 ms
2024-04-02 16:38:28,890 [main] INFO   org.testng.internal.Utils - [TestNG] Time taken by org.testng.reporters.EmailableReporter2@769bd849: 8 ms
2024-04-02 16:38:28,896 [main] INFO   org.testng.internal.Utils - [TestNG] Time taken by org.testng.reporters.JUnitReportReporter@50a13c2f: 6 ms
2024-04-02 16:38:28,896 [main] INFO   org.testng.internal.Utils - [TestNG] Time taken by org.testng.internal.ExitCodeListener@610d28b8: 0 ms
2024-04-02 16:44:58,194 [main] DEBUG  org.testng.TestNG - suiteXmlPath: "C:\Users\BBDNET~1\AppData\Local\Temp\testng-eclipse--1028367817\testng-customsuite.xml"
2024-04-02 16:44:58,498 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:44:58,500 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 1 ms.
2024-04-02 16:44:58,501 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:44:58,501 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:44:58,501 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:44:58,501 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:44:58,501 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:44:58,501 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:44:58,501 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:44:58,501 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:44:58,501 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:44:58,501 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:44:58,502 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:44:58,502 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:44:58,502 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:44:58,502 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:44:58,506 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:44:58,506 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:44:58,507 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:44:58,507 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:44:58,507 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:44:58,507 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:44:58,508 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:44:58,508 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:44:58,512 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 3 ms.
2024-04-02 16:44:58,513 [main] TRACE  org.testng.internal.Graph - [Graph] ADDING NODE ParameterisewithMultipleDataSet.addBook(java.lang.String,java.lang.String)[pri:0, instance:ParameterisewithMultipleDataSet@106cc338] -719974817
2024-04-02 16:44:58,513 [main] TRACE  org.testng.internal.Graph - [Graph] ================ SORTING
2024-04-02 16:44:58,515 [main] TRACE  org.testng.internal.Graph - [Graph] =============== DONE SORTING
2024-04-02 16:44:58,515 [main] TRACE  org.testng.internal.Graph - [Graph] ====== SORTED NODES
2024-04-02 16:44:58,515 [main] TRACE  org.testng.internal.Graph - [Graph] ====== END SORTED NODES
2024-04-02 16:44:58,516 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 4 ms.
2024-04-02 16:44:58,516 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:44:58,516 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:44:58,516 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:44:58,516 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:44:58,523 [main] INFO   org.testng.internal.Utils - [TestNG] Running:
  C:\Users\bbdnet10211\AppData\Local\Temp\testng-eclipse--1028367817\testng-customsuite.xml

